year,HaFlood23,permit,trsFields,Water23,KgAIPest,nWater23,nRSimages23,FieldSizeHa,KgHaAIPest,KgHaAIInsectOnly,KgHaAIHerbOnly,KgHaAIInsectFung,KgHaAIFungOnly,MonthActive,TotActiveHaK,MonthMinWater23,DayActive,Month_wOffset,ihsKgHaAIInsectOnly100,ihsKgHaAIHerbOnly100,ihsKgHaAIInsectFung100,ihsKgHaAIFungOnly100,commShort,rcommShort,FarmSizeHa,NearFloodAreaMean,NearFloodAreaMax,Precip_mm
2019,.36,1505539,"26S24E33",1,24.97942,6,27,.3804048,65.66535,3.849849,0,54.96134,4.591608,3,7.110609,1,79,3.1,6.646353,0,9.3049474,6.8225488,"OP","OP",731.3849,8.07,65.34,271
2020,2.16,1505539,"26S24E33",0,34.38622,8,27,.0380405,903.9376,47.03616,0,612.408,230.2112,11,43.30479,1,325,11.1,9.149234,0,11.715716,10.737314,"OP","OP",677.418,8.383846,64.26,136.1
2019,.36,1505539,"26S24E33",0,26.31076,7,27,.3804048,69.16516,4.270948,0,57.79097,4.832541,3,7.110609,1,79,3.1,6.7501545,0,9.3551499,6.873691,"OP","OP",731.3849,7.981071,64.71,271
2020,2.16,1505539,"26S24E33",0,10.59692,8,27,.0380405,278.5696,14.88376,0,204.136,54.78913,11,43.30479,1,325,11.1,7.9985881,0,10.617104,9.3018091,"OP","OP",677.418,10.63731,64.26,136.1
2019,.36,1505539,"26S24E33",1,24.97337,7,27,.3804048,65.64945,4.245039,0,54.36561,4.768093,3,7.110609,1,79,3.1,6.7440698,0,9.2940492,6.8602648,"OP","OP",731.3849,8.47868,63.99,271
2020,2.16,1505539,"26S24E33",0,0,8,27,.0380405,0,0,0,0,0,11,43.30479,1,325,11.1,0,0,0,0,"OP","OP",677.418,6.93,7.47,136.1
2019,.36,1505539,"26S24E33",1,24.91529,7,27,.3804048,65.49679,4.243932,0,54.21668,4.765469,3,7.110609,1,79,3.1,6.743809,0,9.2913061,6.8597144,"OP","OP",731.3849,8.705,62.82,271
2020,2.16,1505539,"26S24E33",0,0,8,27,.0380405,0,0,0,0,0,11,43.30479,1,325,11.1,0,0,0,0,"OP","OP",677.418,6.251538,10.71,136.1
2019,.27,1505539,"26S24E33",1,26.09356,7,27,.3804048,68.59419,3.878479,0,57.79097,4.65404,3,7.110609,1,79,3.1,6.6537623,0,9.3551499,6.8360542,"OP","OP",731.3849,6.255,6.3,271
2019,.36,1505539,"26S24E33",1,0,7,27,.3804048,0,0,0,0,0,5,9.686936,1,127,5.1,0,0,0,0,"OP","OP",731.3849,36.36,62.82,271
2020,0,1505539,"26S24E33",0,3.040368,0,27,.0951012,31.96982,7.263389,0,0,24.70643,11,43.30479,,325,11.1,7.2811644,0,0,8.5053809,"OP","OP",677.418,10.13513,60.75,136.1
2019,.27,1505539,"26S24E33",1,0,7,27,.3804048,0,0,0,0,0,5,9.686936,1,127,5.1,0,0,0,0,"OP","OP",731.3849,7.6356,62.01,271
2020,0,1505539,"26S24E33",0,0,0,27,.0951012,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"OP","OP",677.418,4.86,4.86,136.1
2020,0,1505539,"26S24E33",0,0,0,27,.1106142,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"GT","GT",677.418,5.39,69.48,136.1
2020,0,1505539,"26S24E33",0,0,0,27,.087682,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"GT","GT",677.418,6.196667,66.6,136.1
2019,0,1505539,"28S25E13",0,15955.37,0,27,30.99895,514.7067,.5165504,6.93641,505.3218,1.931946,3,7.110609,,65,3.1,4.6378286,7.2351023,11.523513,5.9568521,"OP","OP",731.3849,2.113333,3.69,254
2019,0,1505539,"27S25E35",0,0,0,27,1.133121,0,0,0,0,0,1,69.81498,,2,1.1,0,0,0,0,"OT","OT",731.3849,11.95,16.65,273.1
2020,0,1505539,"27S25E35",0,0,0,27,1.133121,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"OT","OT",677.418,11.95,16.65,140.7
2021,0,1505539,"27S25E35",0,0,0,27,1.133121,0,0,0,0,0,12,40.10204,,348,12.1,0,0,0,0,"OT","OT",537.4432,11.95,16.65,142.4
2019,0,1505539,"27S24E09",0,4230.969,0,27,22.25773,190.0899,0,0,190.0899,0,1,69.81498,,2,1.1,0,0,10.545814,0,"GRAPE","GRAPE",731.3849,19.85333,30.69,271
2020,0,1505539,"27S24E09",0,0,0,27,8.09372,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"GRAPE","GRAPE",677.418,19.81667,30.69,136.1
2020,0,1505539,"27S24E09",0,0,0,27,8.09372,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"CARROT","CARROT",677.418,19.81667,30.69,136.1
2019,0,1505539,"27S24E09",0,74.87225,0,27,7.284348,10.27851,0,10.27851,0,0,1,69.81498,,2,1.1,0,7.628373,0,0,"ALMOND","ALMOND",731.3849,21.35333,33.21,271
2020,0,1505539,"27S24E09",0,57.74876,0,27,7.284348,7.927787,1.357045,3.522762,.5255291,.3850817,11,43.30479,,325,11.1,5.6036407,6.5575647,4.6550582,4.3441863,"ALMOND","ALMOND",677.418,21.33,33.12,136.1
2019,0,1505539,"27S24E09",0,50.20197,0,27,33.18425,1.512825,.0366127,1.476213,0,0,7,5.234577,,196,7.1,2.0091053,5.6878085,0,0,"CARROT","CARROT",731.3849,19.89,30.69,271
2020,0,1505539,"27S24E09",0,0,0,27,11.12887,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"GRAPE","GRAPE",677.418,19.89,30.69,136.1
2020,0,1505539,"27S24E09",0,4443.225,0,27,11.12887,399.2523,.9988732,3.095225,10.69011,5.533029,11,43.30479,,325,11.1,5.297215,6.4281806,7.6676365,7.0090535,"CARROT","CARROT",677.418,19.89,30.69,136.1
2019,0,1505539,"25S24E23",0,57.57387,0,27,7.446222,7.731956,.5627967,7.161181,0,0,1,69.81498,,2,1.1,4.7235595,7.2669929,0,0,"GRAPE","GRAPE",731.3849,3.33,5.58,277.1
2020,0,1505539,"25S24E23",0,0,0,27,7.446222,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",677.418,3.33,5.58,142.6
2019,0,1505539,"25S24E24",0,4.93042,0,27,3.642174,1.353703,0,1.353703,0,0,1,69.81498,,2,1.1,0,5.6011745,0,0,"GRAPE","GRAPE",731.3849,3.32,5.58,277.1
2020,0,1505539,"25S24E24",0,0,0,27,3.642174,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",677.418,3.32,5.58,142.6
2019,0,1505539,"25S24E24",0,50.59817,0,27,13.9212,3.634613,.602319,3.032294,0,0,1,69.81498,,2,1.1,4.7914182,6.4076396,0,0,"GRAPE","GRAPE",731.3849,3.39,5.67,277.1
2020,0,1505539,"25S24E24",0,.0030005,0,27,13.9212,.0002155,.0002155,0,0,0,11,43.30479,,325,11.1,.02155187,0,0,0,"GRAPE","GRAPE",677.418,3.393333,5.67,142.6
2019,0,1505539,"25S24E24",0,56.33635,0,27,15.58041,3.615845,.71068,2.160135,0,.7450299,1,69.81498,,2,1.1,4.9568339,6.0684935,0,5.0040315,"GRAPE","GRAPE",731.3849,2.97,5.22,277.1
2020,0,1505539,"25S24E24",0,26.20562,0,27,15.58041,1.68196,.2075046,.4141638,.9579624,.0844533,11,43.30479,,325,11.1,3.7262959,4.4169693,5.2553979,2.830248,"GRAPE","GRAPE",677.418,2.966667,5.22,142.6
2020,0,1505539,"25S24E24",0,0,0,27,7.790205,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",677.418,3.643333,7.2,142.6
2019,0,1505539,"25S24E24",0,0,0,27,7.81044,0,0,0,0,0,1,69.81498,,2,1.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",731.3849,3.96,11.52,277.1
2020,0,1505539,"25S24E24",0,0,0,27,7.81044,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",677.418,3.96,11.52,142.6
2019,0,1505539,"27S24E13",0,0,0,27,5.665604,0,0,0,0,0,1,69.81498,,2,1.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",731.3849,1.616667,3.87,274.4
2020,0,1505539,"27S24E13",0,0,0,27,5.665604,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",677.418,1.616667,3.87,136
2019,0,1505539,"27S24E24",0,42.85048,0,27,6.677319,6.417319,.8640905,4.264115,0,1.289113,1,69.81498,,2,1.1,5.1522731,6.7485535,0,5.5522864,"GRAPE","GRAPE",731.3849,1.876667,4.05,274.4
2020,0,1505539,"27S24E24",0,94.28429,0,27,6.677319,14.12008,.1936415,12.16104,1.603546,.0570623,11,43.30479,,325,11.1,3.6572366,7.7965551,5.7705448,2.4422964,"GRAPE","GRAPE",677.418,1.876667,4.05,136
2019,0,1505539,"27S24E24",0,28.48673,0,27,4.775295,5.965438,.8640901,5.101348,0,0,1,69.81498,,2,1.1,5.1522726,6.9278232,0,0,"GRAPE","GRAPE",731.3849,1.943333,4.32,274.4
2020,0,1505539,"27S24E24",0,5.196518,0,27,4.775295,1.088209,.0010592,0,1.08715,0,11,43.30479,,325,11.1,.1057232,0,5.3818978,0,"GRAPE","GRAPE",677.418,1.943333,4.32,136
2019,0,1505539,"25S25E22",0,96.05759,0,27,31.56551,3.043119,.6902409,2.352878,0,0,1,69.81498,,2,1.1,4.9276552,6.1539612,0,0,"GRAPE","GRAPE",731.3849,12.89333,16.2,285.5
2020,0,1505539,"25S25E22",0,54.09178,0,27,18.41321,2.937661,.190465,1.387474,1.321603,.0229925,11,43.30479,,325,11.1,3.6407192,5.6258154,5.5771774,1.56998,"GRAPE","GRAPE",677.418,12.86667,16.2,142.8
2019,0,1505539,"27S25E34",0,220.3985,0,27,13.19276,16.70601,.8650358,1.488714,13.18119,1.146636,1,69.81498,,2,1.1,5.1533665,5.6962415,7.8771082,5.4351685,"GRAPE","GRAPE",731.3849,16.56,22.05,273.1
2020,0,1505539,"27S25E34",0,110.623,0,27,13.19276,8.385128,.4272422,6.008974,1.382197,.4635057,11,43.30479,,325,11.1,4.4480501,7.091572,5.6220047,4.529497,"GRAPE","GRAPE",677.418,16.53,22.05,140.7
2019,.09,1505539,"27S25E34",1,638.4071,20,27,13.11183,48.68941,2.564858,8.741838,36.56681,.7948023,1,69.81498,1,2,1.1,6.2402243,7.4664382,8.8974584,5.0686951,"GRAPE","GRAPE",731.3849,10.89833,15.93,273.1
2020,0,1505539,"27S25E34",0,1189.52,0,27,15.45901,76.94672,3.068781,9.079854,63.08395,1.528548,11,43.30479,,325,11.1,6.4196004,7.5043758,9.4427838,5.7226465,"GRAPE","GRAPE",677.418,11.4,15.93,140.7
2020,.09,1505539,"27S25E34",0,71.82223,20,27,2.832802,25.35378,1.257575,2.723959,20.84777,.4241058,11,43.30479,1,325,11.1,5.5275187,6.3004071,8.3355646,4.4406839,"GRAPE","GRAPE",677.418,10.39333,14.76,140.7
2019,0,1505539,"27S25E34",0,3.465906,0,27,3.642174,.9516037,.5663137,.3616832,0,0,1,69.81498,,2,1.1,4.7297883,4.2815219,0,0,"GRAPE","GRAPE",731.3849,10.41,14.76,273.1
2020,0,1505539,"27S25E34",0,37.95907,0,27,3.642174,10.42209,.4674068,8.052778,1.603545,.1937581,11,43.30479,,325,11.1,4.5378765,7.3843349,5.770544,3.6578376,"GRAPE","GRAPE",677.418,10.41,14.76,140.7
2019,0,1505539,"27S25E34",0,14.95857,0,27,1.133121,13.20122,.0010592,0,13.18119,0,1,69.81498,,2,1.1,.10572319,0,7.8771082,0,"GRAPE","GRAPE",731.3849,17.3,23.04,273.1
2020,0,1505539,"27S25E34",0,0,0,27,1.133121,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",677.418,16.81,22.5,140.7
2019,0,1505539,"27S24E14",0,60.99306,0,27,15.37807,3.966237,.8643617,3.101875,0,0,1,69.81498,,2,1.1,5.1525869,6.4303268,0,0,"GRAPE","GRAPE",731.3849,.5533333,1.53,274.4
2020,0,1505539,"27S24E14",0,66.4863,0,27,15.37807,4.32345,.3887784,1.897924,1.574007,.4252185,11,43.30479,,325,11.1,4.353737,5.9390851,5.7519519,4.4433035,"GRAPE","GRAPE",677.418,.5533333,1.53,136
2019,.09,1505539,"26S24E33",1,23.82664,2,27,.7486691,31.82533,2.001128,14.86814,14.37777,.5703239,1,69.81498,1,2,1.1,5.9920346,7.9975379,7.9640005,4.7368435,"GRAPE","GRAPE",731.3849,10.79667,55.89,271
2020,.09,1505539,"26S24E33",0,87.6974,2,27,.7486691,117.1377,4.684659,2.680314,108.0496,1.604998,11,43.30479,1,325,11.1,6.8426115,6.2842547,9.9809074,5.7714493,"GRAPE","GRAPE",677.418,10.79,55.71,136.1
2019,0,1505539,"26S24E33",0,0,0,27,2.731631,0,0,0,0,0,1,69.81498,,2,1.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",731.3849,10.96667,56.52,271
2020,0,1505539,"26S24E33",0,0,0,27,2.731631,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",677.418,10.79667,55.17,136.1
2019,0,1505539,"27S25E33",0,0,0,27,11.0884,0,0,0,0,0,1,69.81498,,2,1.1,0,0,0,0,"GRAPE","GRAPE",731.3849,20.54,27.18,273.1
2019,0,1505539,"26S24E33",0,24.89176,0,27,.809372,30.75441,2.001133,14.87555,13.29943,.570315,1,69.81498,,2,1.1,5.9920371,7.9980365,7.8860389,4.7368278,"GRAPE","GRAPE",731.3849,10.94333,56.97,271
2020,0,1505539,"26S24E33",0,94.80767,0,27,.809372,117.1373,4.684606,2.680325,108.0496,1.604888,11,43.30479,,325,11.1,6.8426003,6.2842588,9.9809078,5.7713812,"GRAPE","GRAPE",677.418,10.94,56.88,136.1
2023,.18,1505539,"27S26E14",0,89.49482,4,27,3.372383,26.53756,2.437113,0,11.45962,.9991349,12,31.48576,1,348,12.1,6.1891359,0,7.7371474,5.2974769,"OT","OT",573.285,4.316667,8.28,331.2
2019,.18,1505539,"27S26E14",1,114.3356,4,27,8.498406,13.45377,.5262243,.0437767,10.9397,.843041,1,69.81498,1,2,1.1,4.65638,2.1824604,7.690716,5.1276129,"GT","GT",731.3849,4.316667,8.28,292.1
2020,.18,1505539,"27S26E14",0,154.7015,4,27,8.498406,18.20359,1.32179,.1319174,14.93413,1.513865,11,43.30479,1,325,11.1,5.5773182,3.2741717,8.0019668,5.7129944,"GT","GT",677.418,4.316667,8.28,149.8
2021,.18,1505539,"27S26E14",0,82.92011,4,27,5.058575,16.39199,1.132923,0,11.30617,3.695833,12,40.10204,1,348,12.1,5.4231376,0,7.7236658,6.6055253,"OT","OT",537.4432,4.316667,8.28,164.5
2022,.18,1505539,"27S26E14",0,64.16803,4,27,3.372383,19.0275,.7683858,0,4.405987,1.538733,5,4.931458,1,144,4.9,5.0348964,0,6.781283,5.729287,"OT","OT",573.9324,4.316667,8.28,109.3
2023,.18,1505539,"27S26E14",0,3.398523,4,27,3.372383,1.007751,.0094903,0,.8744776,.0096128,12,31.48576,1,348,12.1,.84486585,0,5.1642214,.85372533,"GT","GT",573.285,4.316667,8.28,331.2
2023,.18,1505539,"27S26E14",0,.0852129,4,27,4.04686,.0210566,.0007748,0,0,.0059629,12,31.48576,1,348,12.1,.0774014,0,0,.56564253,"GP","GP",573.285,4.316667,8.28,331.2
2022,.18,1505539,"27S26E14",0,1.4193,4,27,4.04686,.3507164,.0370665,0,0,.1477671,5,4.931458,1,144,4.9,2.0209949,0,0,3.3873424,"GT","GT",573.9324,4.316667,8.28,109.3
2021,.18,1505539,"27S26E14",0,.006854,4,27,5.058575,.0013549,.0001828,0,0,.0011721,12,40.10204,1,348,12.1,.0182769,0,0,.11694718,"OP","OP",537.4432,4.316667,8.28,164.5
2022,.18,1505539,"27S26E14",0,.0011623,4,27,3.372383,.0003447,.000153,0,0,.0001917,5,4.931458,1,144,4.9,.015299,0,0,.01916535,"OP","OP",573.9324,4.316667,8.28,109.3
2019,.09,1505539,"27S26E14",1,92.66646,1,27,1.618744,57.2459,1.942429,0,51.31293,3.578892,1,69.81498,1,2,1.1,5.9622632,0,9.2362601,6.5733726,"OT","OT",731.3849,4.316667,8.28,298.196
2020,.09,1505539,"27S26E14",0,126.5928,1,27,1.618744,78.20432,3.260742,0,67.84954,5.908757,11,43.30479,1,325,11.1,6.4802745,0,9.51561,7.0747535,"OT","OT",677.418,4.316667,8.28,149.8
2019,0,1505539,"27S26E14",0,13.17028,0,27,.7284348,18.08024,2.999417,0,13.9994,1.081431,7,5.234577,,184,7.1,6.3967379,0,7.9373317,5.3766235,"OT","OT",731.3849,4.29,8.19,297.7352
2020,0,1505539,"27S26E14",0,100.5851,0,27,.7284348,138.0838,2.257534,73.50513,57.60114,0,11,43.30479,,325,11.1,6.1125954,9.5956727,9.3518596,0,"OT","OT",677.418,4.29,8.19,149.8
2021,0,1505539,"27S26E14",0,45.73756,0,27,.7284348,62.78881,.7880505,38.72398,21.48099,.6371028,12,40.10204,,348,12.1,5.0601645,8.9547764,8.3654856,4.8475548,"OT","OT",537.4432,4.316667,8.28,164.5
2022,0,1505539,"27S26E14",0,15.57452,0,27,.7284348,21.3808,.0931676,16.38998,4.842069,.038895,5,4.931458,,144,4.9,2.9278296,8.0949875,6.8756605,2.0675587,"OT","OT",573.9324,4.316667,8.28,109.3
2023,0,1505539,"27S26E14",0,53.7685,0,27,.7284348,73.81374,.229152,55.69746,0,0,12,31.48576,,348,12.1,3.8254235,9.318252,0,0,"OT","OT",573.285,4.316667,8.28,331.2
2020,0,1505539,"26S24E33",0,.4308964,0,27,.1686192,2.555441,.2151255,0,0,2.252863,11,43.30479,,325,11.1,3.7623235,0,0,6.110524,"N","N",677.418,10.35667,58.5,136.1
2019,0,1505539,"26S24E33",0,17.38328,0,27,.5058575,34.36398,.8898882,0,31.78181,1.597323,6,7.846663,,162,6.1,5.1816894,0,8.7572114,5.766656,"N","N",731.3849,3.033529,72.81,271
2020,0,1505539,"26S24E33",0,15.99603,0,27,.045987,347.8376,5.361814,0,284.4417,57.80872,11,43.30479,,325,11.1,6.9776207,0,10.948846,9.3554569,"N","N",677.418,3.8475,76.95,136.1
2019,0,1505539,"26S24E33",0,5.891055,0,27,.5058575,11.64568,1.002197,0,9.332939,1.139914,6,7.846663,,162,6.1,5.300537,0,7.5318677,5.4292898,"N","N",731.3849,4.213334,71.37,271
2020,0,1505539,"26S24E33",0,6.161927,0,27,.045987,133.9927,1.490496,0,103.2251,29.25982,11,43.30479,,325,11.1,5.6974377,0,9.9352296,8.6745327,"N","N",677.418,4.527692,76.95,136.1
2019,0,1505539,"26S24E33",0,20.85521,0,27,.5058575,41.22743,1.090111,0,33.92742,5.825294,6,7.846663,,162,6.1,5.3846183,0,8.822541,7.0605276,"N","N",731.3849,6.738387,84.42,271
2020,0,1505539,"26S24E33",0,9.163428,0,27,.045987,199.2611,2.254135,0,155.3179,41.67121,11,43.30479,,325,11.1,6.1110888,0,10.343791,9.0281278,"N","N",677.418,4.82125,76.95,136.1
2019,0,1505539,"26S24E33",0,0,0,27,.5058575,0,0,0,0,0,6,7.846663,,162,6.1,0,0,0,0,"N","N",731.3849,4.541539,76.86,271
2020,0,1505539,"26S24E33",0,22.33621,0,27,.045987,485.7065,11.11226,0,342.7612,129.9137,11,43.30479,,325,11.1,7.7063669,0,11.135351,10.165188,"N","N",677.418,2.2275,4.32,136.1
2019,0,1505539,"26S24E33",0,0,0,27,.5058575,0,0,0,0,0,6,7.846663,,162,6.1,0,0,0,0,"N","N",731.3849,4.943333,88.02,271
2020,0,1505539,"26S24E33",0,0,0,27,.045987,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"N","N",677.418,.72,.72,136.1
2019,0,1505539,"26S24E33",0,0,0,27,.5058575,0,0,0,0,0,6,7.846663,,162,6.1,0,0,0,0,"N","N",731.3849,10.09333,61.47,271
2020,0,1505539,"26S24E33",0,3.401497,0,27,.1686192,20.17266,.8478757,0,10.79672,8.493416,11,43.30479,,325,11.1,5.1333309,0,7.6775596,7.4376089,"GT","GT",677.418,10.35667,58.5,136.1
2019,0,1505539,"26S24E33",0,18.19226,0,27,.5058575,35.96321,3.774377,0,17.9193,12.66966,1,69.81498,,2,1.1,6.6265543,0,8.1841956,7.8375274,"GT","GT",731.3849,4.217143,72.81,271
2020,0,1505539,"26S24E33",0,.9994928,0,27,.045987,21.73422,4.043655,0,0,17.54265,11,43.30479,,325,11.1,6.6954678,0,0,8.1629523,"GT","GT",677.418,4.463333,76.95,136.1
2019,0,1505539,"26S24E33",0,3.52304,0,27,.5058575,6.96449,.7448871,0,3.471837,1.038357,1,69.81498,,2,1.1,5.0038398,0,6.5430032,5.3359804,"GT","GT",731.3849,4.213334,71.37,271
2020,0,1505539,"26S24E33",0,.5342807,0,27,.045987,11.61807,3.211208,0,.9869391,7.419923,11,43.30479,,325,11.1,6.4649669,0,5.2851961,7.3024865,"GT","GT",677.418,4.101,76.95,136.1
2019,0,1505539,"26S24E33",0,15.05067,0,27,.5058575,29.75279,3.690155,0,13.99943,12.06321,1,69.81498,,2,1.1,6.6039877,0,7.9373342,7.7884775,"GT","GT",731.3849,4.393929,79.65,271
2020,0,1505539,"26S24E33",0,9.809987,0,27,.045987,213.3207,29.94737,0,167.1869,14.07324,11,43.30479,,325,11.1,8.697759,0,10.41743,7.9425923,"GT","GT",677.418,4.7214,76.95,136.1
2019,0,1505539,"26S24E33",0,1.953386,0,27,.5058575,3.861535,.4491564,0,0,3.412378,1,69.81498,,2,1.1,4.4980571,0,0,6.525729,"GT","GT",731.3849,4.416667,76.86,271
2020,0,1505539,"26S24E33",0,3.000069,0,27,.045987,65.23727,30.80633,0,0,34.37797,11,43.30479,,325,11.1,8.7260376,0,0,8.8357334,"GT","GT",677.418,1.125,1.35,136.1
2019,0,1505539,"26S24E33",0,0,0,27,.5058575,0,0,0,0,0,1,69.81498,,2,1.1,0,0,0,0,"GT","GT",731.3849,4.899807,88.02,271
2020,0,1505539,"26S24E33",0,0,0,27,.045987,0,0,0,0,0,11,43.30479,,325,11.1,0,0,0,0,"GT","GT",677.418,4.6425,76.95,136.1
2019,0,1505539,"26S24E33",0,14.91491,0,27,.5058575,29.48442,.1102691,0,0,29.37415,5,9.686936,,127,5.1,3.0955359,0,0,8.6784323,"GT","GT",731.3849,10.09333,61.47,271
2020,0,1505539,"26S24E33",0,14.29701,0,27,.1686192,84.78874,9.947536,0,30.28584,44.53804,11,43.30479,,325,11.1,7.5956424,0,8.7089976,9.0946611,"OT","OT",677.418,10.35667,58.5,136.1
2020,0,1505539,"26S24E33",0,11.01903,0,27,.2759223,39.93525,11.42832,0,.3982788,27.23873,11,43.30479,,325,11.1,7.7344124,0,4.377872,8.6029573,"GP","GP",677.418,4.42,76.95,136.1
2019,0,1505540,"25S26E27",0,863.9835,0,27,8.09372,106.7474,85.031,7.296194,7.738192,5.771784,1,188.8055,,339,1.1,9.7413332,7.2856707,7.3444858,7.0512993,"ORANGE","ORANGE",717.913,20.9,30.42,321.4
2020,0,1505540,"25S26E27",0,487.2443,0,27,8.09372,60.20029,48.92155,5.07869,0,5.771784,1,113.3868,,9,1.1,9.1885354,6.9233716,0,7.0512993,"ORANGE","ORANGE",717.913,20.9,30.42,154.7
2021,0,1505540,"25S26E27",0,1424.139,0,27,8.09372,175.956,163.6313,2.167286,0,9.49347,10,12.20169,,301,10.1,10.395933,6.0717986,0,7.5489219,"ORANGE","ORANGE",717.913,20.9,30.42,175.1
2022,0,1505540,"25S26E27",0,648.7705,0,27,8.09372,80.15727,66.10062,2.204565,0,11.58692,4,10.69677,,95,3.9,9.4894956,6.0888528,0,7.7481943,"ORANGE","ORANGE",823.1313,20.74667,30.24,121.9
2023,0,1505540,"25S26E27",0,1109.801,0,27,8.09372,137.1188,125.0903,0,0,11.58692,1,132.5496,,1,1.1,10.127353,0,0,7.7481943,"ORANGE","ORANGE",499.3825,20.74667,30.24,360.5
2019,0,1505540,"26S25E32",0,5738.39,0,27,64.74976,88.62411,79.41641,3.145681,0,5.046308,1,188.8055,,339,1.1,9.6730224,6.4443503,0,6.9169752,"ALMOND","ALMOND",717.913,4.95,62.73,273.8539
2020,0,1505540,"26S25E32",0,1128.58,0,27,64.74976,17.42988,8.722431,1.952476,0,6.754968,1,113.3868,,9,1.1,7.4642157,5.9674224,0,7.2085962,"ALMOND","ALMOND",717.913,4.95,62.73,138.7585
2021,0,1505540,"26S25E32",0,219.9013,0,27,64.74976,3.396172,.8434814,.9542771,0,1.598413,10,12.20169,,301,10.1,5.128135,5.2515436,0,5.7673387,"ALMOND","ALMOND",717.913,4.95,62.73,142.9622
2022,0,1505540,"26S25E32",0,2839.856,0,27,64.74976,43.85895,33.32212,1.945149,0,7.057446,4,10.69677,,95,3.9,8.8045389,5.9636627,0,7.2524011,"ALMOND","ALMOND",823.1313,4.95,62.73,104.8378
2019,2.34,1505540,"26S25E33",0,11468.17,1,27,129.4995,88.5576,79.41647,3.07911,0,5.046308,1,188.8055,11,339,1.1,9.6730232,6.4229607,0,6.9169752,"ALMOND","ALMOND",717.913,11.77667,73.08,274.6549
2020,2.34,1505540,"26S25E33",1,2257.107,1,27,129.4995,17.42946,8.722299,1.952341,0,6.75482,1,113.3868,11,9,1.1,7.4642005,5.9673532,0,7.2085743,"ALMOND","ALMOND",717.913,11.77667,73.08,138.5753
2021,2.34,1505540,"26S25E33",1,517.4876,1,27,129.4995,3.996058,.917967,1.357232,0,1.720859,10,12.20169,11,301,10.1,5.2127532,5.6037782,0,5.8411493,"ALMOND","ALMOND",717.913,11.77667,73.08,143.7518
2022,2.34,1505540,"26S25E33",1,5679.671,1,27,129.4995,43.85862,33.32199,1.944956,0,7.057446,4,10.69677,11,95,3.9,8.8045348,5.9635631,0,7.2524011,"ALMOND","ALMOND",823.1313,11.77667,73.08,105.1857
2019,0,1505540,"11N21W11",0,9190.19,0,27,48.56232,189.2453,158.2085,12.41771,7.098712,11.26198,1,188.8055,,339,1.1,10.362231,7.8174415,7.2582312,7.7197497,"ORANGE","ORANGE",717.913,14.46,26.19,240.4
2020,0,1505540,"11N21W11",0,2464.896,0,27,48.56232,50.75739,38.76371,6.040941,0,5.630988,1,113.3868,,9,1.1,8.955802,7.0968778,0,7.0266031,"ORANGE","ORANGE",717.913,14.46,26.19,141.5
2021,0,1505540,"11N21W11",0,4292.676,0,27,48.56232,88.3952,82.0004,.2803509,0,5.815134,10,12.20169,,301,10.1,9.7050415,4.0269221,0,7.0587819,"ORANGE","ORANGE",717.913,14.46,26.19,129.6
2022,0,1505540,"11N21W11",0,6416.894,0,27,48.56232,132.1373,123.9712,2.222344,0,5.815134,4,10.69677,,95,3.9,10.118367,6.096885,0,7.0587819,"ORANGE","ORANGE",823.1313,14.46,26.19,86.9
2023,0,1505540,"11N21W11",0,7050.969,0,27,48.56232,145.1942,139.0737,0,0,5.815134,1,132.5496,,1,1.1,10.233321,0,0,7.0587819,"ORANGE","ORANGE",499.3825,14.46,26.19,234.5
2019,0,1505540,"11N21W02",0,6138.183,0,27,32.37488,189.5971,164.6739,13.05249,0,11.54304,1,188.8055,,339,1.1,10.402285,7.8672965,0,7.7444003,"ORANGE","ORANGE",717.913,14.29333,25.74,240.4
